09:41.7,1.42163E+12,AAA, ax,7.9189825, ay,2.2363496, az,-4.74618
09:41.8,1.42163E+12,AAA, ax,8.157436, ay,2.156865, az,-4.7753696
09:41.8,1.42163E+12,AAA, ax,7.9800553, ay,2.1935384, az,-4.5982876
09:41.8,1.42163E+12,AAA, ax,7.9113483, ay,2.2162912, az,-4.5786786
09:41.8,1.42163E+12,AAA, ax,7.9948745, ay,2.2858965, az,-4.508774
09:41.8,1.42163E+12,AAA, ax,7.8362045, ay,2.2059627, az,-4.5637097
09:41.9,1.42163E+12,AAA, ax,7.869735, ay,2.3911276, az,-4.5652065
09:41.9,1.42163E+12,AAA, ax,7.79504, ay,2.4360342, az,-4.40489
09:41.9,1.42163E+12,AAA, ax,7.8692856, ay,2.3698719, az,-4.376599
09:41.9,1.42163E+12,AAA, ax,8.024962, ay,2.2920337, az,-4.6376557
09:41.9,1.42163E+12,AAA, ax,8.143066, ay,2.1763244, az,-4.6234355
09:42.0,1.42163E+12,AAA, ax,8.1915655, ay,2.1402493, az,-4.7009745
09:42.0,1.42163E+12,AAA, ax,8.165969, ay,2.1920416, az,-4.761149
09:42.0,1.42163E+12,AAA, ax,8.045619, ay,2.278861, az,-4.649631
09:42.0,1.42163E+12,AAA, ax,7.9396396, ay,2.1466858, az,-4.692891
09:42.0,1.42163E+12,AAA, ax,7.90581, ay,2.444866, az,-4.6758265
09:42.1,1.42163E+12,AAA, ax,7.73247, ay,2.556384, az,-4.5200005
09:42.1,1.42163E+12,AAA, ax,7.735614, ay,2.5280929, az,-4.526587
09:42.1,1.42163E+12,AAA, ax,7.9174857, ay,2.7702892, az,-4.579876
09:42.1,1.42163E+12,AAA, ax,8.103997, ay,2.7440937, az,-4.5753856
09:42.2,1.42163E+12,AAA, ax,7.9531116, ay,2.87088, az,-4.4959006
09:42.2,1.42163E+12,AAA, ax,7.9435315, ay,3.1349308, az,-4.2537045
09:42.2,1.42163E+12,AAA, ax,7.817194, ay,3.2326777, az,-4.3002577
09:42.3,1.42163E+12,AAA, ax,7.84309, ay,3.0490096, az,-4.471052
09:42.3,1.42163E+12,AAA, ax,7.824828, ay,3.1133757, az,-4.645889
09:42.3,1.42163E+12,AAA, ax,7.80477, ay,3.1602283, az,-4.6551695
09:42.3,1.42163E+12,AAA, ax,7.800429, ay,3.2427068, az,-4.5138636
09:42.3,1.42163E+12,AAA, ax,7.7688446, ay,3.2861166, az,-4.486171
09:42.3,1.42163E+12,AAA, ax,7.8621006, ay,3.3150065, az,-4.56835
09:42.3,1.42163E+12,AAA, ax,7.943232, ay,3.4549654, az,-4.4921584
09:42.3,1.42163E+12,AAA, ax,7.9396396, ay,3.4371524, az,-4.3774967
09:42.4,1.42163E+12,AAA, ax,8.006999, ay,3.2867153, az,-4.1742196
09:42.4,1.42163E+12,AAA, ax,7.7442956, ay,3.320545, az,-4.122727
09:42.4,1.42163E+12,AAA, ax,7.9573026, ay,3.5173855, az,-4.0324645
09:42.4,1.42163E+12,AAA, ax,8.081694, ay,3.5058596, az,-4.4517426
09:42.4,1.42163E+12,AAA, ax,8.032745, ay,3.2927027, az,-4.6873527
09:42.5,1.42163E+12,AAA, ax,7.840246, ay,3.144511, az,-4.4785366
09:42.5,1.42163E+12,AAA, ax,7.5377254, ay,3.394641, az,-3.838917
09:42.5,1.42163E+12,AAA, ax,7.3491173, ay,3.4299674, az,-3.7125797
09:42.6,1.42163E+12,AAA, ax,8.051308, ay,3.163671, az,-4.07797
09:42.6,1.42163E+12,AAA, ax,8.299191, ay,3.0437706, az,-5.1263895
09:42.6,1.42163E+12,AAA, ax,8.032297, ay,2.99108, az,-4.9990044
09:42.6,1.42163E+12,AAA, ax,7.923473, ay,2.9000692, az,-4.5878096
09:42.6,1.42163E+12,AAA, ax,7.922126, ay,2.6482928, az,-4.276008
09:42.6,1.42163E+12,AAA, ax,8.084988, ay,2.5593777, az,-4.1805067
09:42.6,1.42163E+12,AAA, ax,8.065528, ay,2.6581724, az,-4.174519
09:42.7,1.42163E+12,AAA, ax,7.964787, ay,2.6402097, az,-4.372108
09:42.7,1.42163E+12,AAA, ax,7.904313, ay,2.636168, az,-4.502637
09:42.7,1.42163E+12,AAA, ax,7.7230396, ay,2.786306, az,-4.0061193
09:42.7,1.42163E+12,AAA, ax,7.8110566, ay,2.9654832, az,-3.5531611
09:42.7,1.42163E+12,AAA, ax,8.012538, ay,2.9981153, az,-3.6531532
09:42.8,1.42163E+12,AAA, ax,8.190368, ay,3.0494585, az,-3.611839
09:42.8,1.42163E+12,AAA, ax,8.488997, ay,2.9310548, az,-3.5332525
09:42.8,1.42163E+12,AAA, ax,8.557255, ay,3.0274544, az,-3.4814603
09:42.8,1.42163E+12,AAA, ax,8.312514, ay,3.317102, az,-3.351231
09:42.8,1.42163E+12,AAA, ax,8.04996, ay,3.3597634, az,-3.4161959
09:42.9,1.42163E+12,AAA, ax,8.040529, ay,3.490142, az,-3.3226404
09:42.9,1.42163E+12,AAA, ax,8.134983, ay,3.2458503, az,-3.497926
09:42.9,1.42163E+12,AAA, ax,7.975116, ay,3.023263, az,-3.5208285
09:42.9,1.42163E+12,AAA, ax,8.0138855, ay,2.8913872, az,-3.4712815
09:42.9,1.42163E+12,AAA, ax,8.100255, ay,3.0735586, az,-3.4835558
09:43.0,1.42163E+12,AAA, ax,8.240214, ay,3.4100587, az,-3.6582427
09:43.0,1.42163E+12,AAA, ax,8.1424675, ay,3.306025, az,-3.8829255
09:43.0,1.42163E+12,AAA, ax,8.033494, ay,2.0483406, az,-4.8325505
09:43.0,1.42163E+12,AAA, ax,8.2429085, ay,2.3275099, az,-4.6461883
09:43.0,1.42163E+12,AAA, ax,7.9358974, ay,3.0005105, az,-4.645739
09:43.1,1.42163E+12,AAA, ax,7.1229377, ay,3.3569193, az,-4.52509
09:43.1,1.42163E+12,AAA, ax,7.115154, ay,3.2973433, az,-4.094885
09:43.1,1.42163E+12,AAA, ax,7.19898, ay,3.1331346, az,-4.056864
09:43.1,1.42163E+12,AAA, ax,7.5928106, ay,2.5474026, az,-4.40968
09:43.1,1.42163E+12,AAA, ax,7.863747, ay,2.6774821, az,-4.687203
09:43.2,1.42163E+12,AAA, ax,8.007598, ay,2.9515622, az,-4.3107357
09:43.2,1.42163E+12,AAA, ax,7.693701, ay,3.2322285, az,-3.9453456
09:43.2,1.42163E+12,AAA, ax,7.3922276, ay,3.3667986, az,-3.9127135
09:43.2,1.42163E+12,AAA, ax,7.4817414, ay,2.7651997, az,-4.280199
09:43.2,1.42163E+12,AAA, ax,7.4342904, ay,2.5601263, az,-4.611161
09:43.3,1.42163E+12,AAA, ax,7.2284684, ay,2.893932, az,-4.0853047
09:43.3,1.42163E+12,AAA, ax,7.341633, ay,2.532883, az,-3.7458105
09:43.3,1.42163E+12,AAA, ax,7.2437367, ay,2.8334577, az,-3.6304007
09:43.3,1.42163E+12,AAA, ax,8.199799, ay,3.7732036, az,-4.475543
09:43.4,1.42163E+12,AAA, ax,10.798993, ay,4.1213794, az,-3.817212
09:43.4,1.42163E+12,AAA, ax,11.436667, ay,4.7509704, az,-3.9438486
09:43.4,1.42163E+12,AAA, ax,9.063502, ay,4.9663725, az,-4.446204
09:43.4,1.42163E+12,AAA, ax,7.6905575, ay,4.3406734, az,-4.3069935
09:43.4,1.42163E+12,AAA, ax,7.005432, ay,3.5206788, az,-3.8743932
09:43.4,1.42163E+12,AAA, ax,7.62694, ay,2.8125014, az,-4.3815384
09:43.5,1.42163E+12,AAA, ax,8.344248, ay,3.047363, az,-4.993316
09:43.5,1.42163E+12,AAA, ax,9.073531, ay,3.0159283, az,-5.141059
09:43.6,1.42163E+12,AAA, ax,8.635392, ay,2.3535557, az,-5.0693583
09:43.6,1.42163E+12,AAA, ax,7.079528, ay,3.4866993, az,-5.229675
09:43.6,1.42163E+12,AAA, ax,6.619684, ay,4.983886, az,-5.9450374
09:43.6,1.42163E+12,AAA, ax,8.578062, ay,3.225792, az,-4.1683817
09:43.6,1.42163E+12,AAA, ax,9.673634, ay,1.6575032, az,-0.5195696
09:43.6,1.42163E+12,AAA, ax,9.192235, ay,2.9249177, az,-1.1485616
09:43.6,1.42163E+12,AAA, ax,9.057964, ay,3.6390824, az,-3.7285964
09:43.6,1.42163E+12,AAA, ax,8.480914, ay,2.7053242, az,-2.7074199
09:43.7,1.42163E+12,AAA, ax,7.749086, ay,2.2152433, az,-1.3747412
09:43.7,1.42163E+12,AAA, ax,8.063881, ay,2.7803183, az,-1.9483484
09:43.7,1.42163E+12,AAA, ax,8.616981, ay,3.3227901, az,-2.29862
09:43.7,1.42163E+12,AAA, ax,9.360335, ay,2.8993208, az,-2.7566674
09:43.7,1.42163E+12,AAA, ax,8.993598, ay,2.3421793, az,-2.3093977
09:43.8,1.42163E+12,AAA, ax,8.797356, ay,1.9125727, az,-2.9268637
09:43.8,1.42163E+12,AAA, ax,8.7085905, ay,2.412084, az,-3.7591329
09:43.8,1.42163E+12,AAA, ax,8.699609, ay,2.5215065, az,-3.3211436
09:43.9,1.42163E+12,AAA, ax,8.457562, ay,2.5447083, az,-1.9640657
09:43.9,1.42163E+12,AAA, ax,8.165969, ay,3.538342, az,-2.1194427
09:43.9,1.42163E+12,AAA, ax,9.127869, ay,2.9313543, az,-2.1040246
09:43.9,1.42163E+12,AAA, ax,9.166937, ay,2.256857, az,-1.7338444
09:43.9,1.42163E+12,AAA, ax,9.253607, ay,2.5412655, az,-1.5440391
09:44.0,1.42163E+12,AAA, ax,9.127719, ay,1.267564, az,-2.8005264
09:44.0,1.42163E+12,AAA, ax,9.234746, ay,3.1943574, az,-1.6675323
09:44.0,1.42163E+12,AAA, ax,8.287516, ay,2.2478755, az,-2.0022364
09:44.0,1.42163E+12,AAA, ax,9.945019, ay,3.3624578, az,-4.451443
09:44.0,1.42163E+12,AAA, ax,8.626112, ay,3.0035043, az,-2.3210733
09:44.0,1.42163E+12,AAA, ax,8.983418, ay,3.3334181, az,-3.2052846
09:44.1,1.42163E+12,AAA, ax,7.297924, ay,1.8797909, az,-3.2952476
09:44.1,1.42163E+12,AAA, ax,5.454208, ay,2.579885, az,-1.4721886
09:44.1,1.42163E+12,AAA, ax,6.720275, ay,2.1339624, az,-2.416425
09:44.1,1.42163E+12,AAA, ax,7.782017, ay,3.2711477, az,-7.0549793
09:44.1,1.42163E+12,AAA, ax,7.885003, ay,2.1076171, az,-4.5244913
09:44.1,1.42163E+12,AAA, ax,9.126521, ay,2.5363257, az,-4.204906
09:44.2,1.42163E+12,AAA, ax,9.455986, ay,2.009122, az,-3.357069
09:44.2,1.42163E+12,AAA, ax,8.366252, ay,2.9225225, az,-2.8065138
09:44.2,1.42163E+12,AAA, ax,7.8203373, ay,3.2340248, az,-2.910248
09:44.2,1.42163E+12,AAA, ax,8.087682, ay,3.3323703, az,-2.6315277
09:44.2,1.42163E+12,AAA, ax,8.196206, ay,3.2876134, az,-2.8201356
09:44.3,1.42163E+12,AAA, ax,7.6459503, ay,3.1701078, az,-2.5725503
09:44.3,1.42163E+12,AAA, ax,7.7462416, ay,2.7619066, az,-2.8957283
09:44.3,1.42163E+12,AAA, ax,8.7174225, ay,3.3025823, az,-3.6259098
09:44.3,1.42163E+12,AAA, ax,8.589588, ay,3.5817518, az,-3.4037719
09:44.4,1.42163E+12,AAA, ax,8.990903, ay,3.3343163, az,-2.7925928
09:44.4,1.42163E+12,AAA, ax,9.250913, ay,3.5429823, az,-3.1232553
09:44.4,1.42163E+12,AAA, ax,8.820707, ay,3.8347256, az,-2.5586293
09:44.4,1.42163E+12,AAA, ax,8.592282, ay,4.0784187, az,-2.6946964
09:44.4,1.42163E+12,AAA, ax,8.609945, ay,4.4614725, az,-2.9928763
09:44.4,1.42163E+12,AAA, ax,7.3456745, ay,4.9891253, az,-1.6908838
09:44.5,1.42163E+12,AAA, ax,7.9752655, ay,4.2448726, az,-3.256478
09:44.5,1.42163E+12,AAA, ax,8.538394, ay,4.2891808, az,-3.1678624
09:44.5,1.42163E+12,AAA, ax,8.229736, ay,4.3963575, az,-3.3712893
09:44.5,1.42163E+12,AAA, ax,8.041128, ay,4.084556, az,-3.5827994
09:44.5,1.42163E+12,AAA, ax,7.9683795, ay,4.119583, az,-3.6562967
09:44.6,1.42163E+12,AAA, ax,7.9327536, ay,4.321513, az,-3.7073405
09:44.6,1.42163E+12,AAA, ax,7.8329115, ay,4.357139, az,-3.9465432
09:44.6,1.42163E+12,AAA, ax,8.036937, ay,4.4436593, az,-3.6962636
09:44.6,1.42163E+12,AAA, ax,7.8996725, ay,3.61633, az,-4.059558
09:44.6,1.42163E+12,AAA, ax,8.089328, ay,3.4567616, az,-3.998485
09:44.7,1.42163E+12,AAA, ax,8.353828, ay,2.9551547, az,-3.3450937
09:44.7,1.42163E+12,AAA, ax,6.9883676, ay,3.4539175, az,-3.5741177
09:44.8,1.42163E+12,AAA, ax,7.045698, ay,3.778742, az,-4.131109
09:44.8,1.42163E+12,AAA, ax,8.437654, ay,2.2478755, az,-4.029321
09:44.8,1.42163E+12,AAA, ax,8.349787, ay,0.49861312, az,-4.0011797
09:44.8,1.42163E+12,AAA, ax,9.439072, ay,-4.1631427, az,-4.7695317
09:44.9,1.42163E+12,AAA, ax,6.463858, ay,9.391919, az,-3.1204112
09:44.9,1.42163E+12,AAA, ax,9.462572, ay,2.017355, az,-3.3644037
09:44.9,1.42163E+12,AAA, ax,10.419084, ay,0.27153534, az,-3.5669324
09:44.9,1.42163E+12,AAA, ax,9.359886, ay,-0.9824071, az,-4.397855
09:44.9,1.42163E+12,AAA, ax,8.881481, ay,-0.4459227, az,-4.804858
09:45.0,1.42163E+12,AAA, ax,7.9894857, ay,0.3930826, az,0.67674273
09:45.0,1.42163E+12,AAA, ax,6.248905, ay,2.6975405, az,0.8060738
09:45.0,1.42163E+12,AAA, ax,8.920699, ay,-2.2513185, az,-2.8210337
09:45.0,1.42163E+12,AAA, ax,10.760822, ay,-0.86834425, az,-3.9935453
09:45.0,1.42163E+12,AAA, ax,8.514594, ay,5.319638, az,-5.5178256
09:45.1,1.42163E+12,AAA, ax,8.459807, ay,5.9275236, az,-3.3832645
09:45.1,1.42163E+12,AAA, ax,12.0479965, ay,2.469864, az,-4.4758425
09:45.1,1.42163E+12,AAA, ax,9.218131, ay,2.514471, az,-2.617457
09:45.1,1.42163E+12,AAA, ax,9.4860735, ay,-0.47047165, az,-2.3122416
09:45.2,1.42163E+12,AAA, ax,8.023765, ay,-5.4443283, az,-2.2061124
09:45.2,1.42163E+12,AAA, ax,8.180938, ay,-4.9249086, az,-3.523822
09:45.2,1.42163E+12,AAA, ax,9.026679, ay,-2.122586, az,-4.0968304
09:45.2,1.42163E+12,AAA, ax,9.850716, ay,-2.9352462, az,-2.9994626
09:45.2,1.42163E+12,AAA, ax,8.200547, ay,-3.8507423, az,-2.642006
09:45.2,1.42163E+12,AAA, ax,7.276069, ay,-5.146448, az,-1.7315991
09:45.3,1.42163E+12,AAA, ax,6.8609824, ay,-5.980813, az,-1.1635305
09:45.3,1.42163E+12,AAA, ax,7.393126, ay,-6.6770153, az,-3.082989
09:45.3,1.42163E+12,AAA, ax,7.9031153, ay,-6.861132, az,-3.3283286
09:45.3,1.42163E+12,AAA, ax,7.7125616, ay,-7.524553, az,-2.7413993
09:45.3,1.42163E+12,AAA, ax,6.78539, ay,-7.3172336, az,-1.2355307
09:45.4,1.42163E+12,AAA, ax,7.2067633, ay,-5.3411927, az,-1.0368937
09:45.4,1.42163E+12,AAA, ax,7.4510555, ay,-5.283862, az,-1.3597723
09:45.4,1.42163E+12,AAA, ax,6.1680737, ay,-6.560707, az,-1.3982424
09:45.4,1.42163E+12,AAA, ax,5.8059764, ay,-6.529272, az,0.046104126
09:45.5,1.42163E+12,AAA, ax,5.8998313, ay,-4.888235, az,5.3456836
09:45.5,1.42163E+12,AAA, ax,8.243358, ay,-5.4905825, az,5.884114
09:45.5,1.42163E+12,AAA, ax,9.000783, ay,-6.5806155, az,4.841233
09:45.5,1.42163E+12,AAA, ax,8.614586, ay,-7.6944494, az,1.6856446
09:45.5,1.42163E+12,AAA, ax,8.149054, ay,-7.036268, az,4.468957
09:45.5,1.42163E+12,AAA, ax,7.040609, ay,-6.0596986, az,6.11673
09:45.6,1.42163E+12,AAA, ax,5.016069, ay,-4.8225217, az,7.6116714
09:45.6,1.42163E+12,AAA, ax,3.785478, ay,-3.6625836, az,9.68486
09:45.6,1.42163E+12,AAA, ax,3.6086957, ay,-3.0981073, az,8.962762
09:45.6,1.42163E+12,AAA, ax,3.4269736, ay,-3.9802232, az,9.661209
09:45.6,1.42163E+12,AAA, ax,3.0945148, ay,-3.2073803, az,10.7750435
09:45.7,1.42163E+12,AAA, ax,2.663112, ay,-2.3275099, az,9.803114
09:45.7,1.42163E+12,AAA, ax,2.485282, ay,-1.6349002, az,9.71884
09:45.7,1.42163E+12,AAA, ax,3.0332923, ay,-1.339714, az,11.773168
09:45.7,1.42163E+12,AAA, ax,3.3018339, ay,-0.8533754, az,11.822565
09:45.7,1.42163E+12,AAA, ax,3.2828233, ay,-0.44786865, az,9.238039
09:45.8,1.42163E+12,AAA, ax,3.182382, ay,-0.36838394, az,8.133487
09:45.9,1.42163E+12,AAA, ax,2.7427464, ay,-0.41074586, az,8.5943775
09:45.9,1.42163E+12,AAA, ax,1.7953665, ay,0.0398172, az,9.831106
09:45.9,1.42163E+12,AAA, ax,1.2039464, ay,-0.23261628, az,8.879684
09:45.9,1.42163E+12,AAA, ax,1.0265652, ay,-0.46867537, az,6.826255
09:45.9,1.42163E+12,AAA, ax,0.81011534, ay,-0.05957611, az,7.3784566
09:45.9,1.42163E+12,AAA, ax,0.45999345, ay,-1.0807526, az,10.328522
09:45.9,1.42163E+12,AAA, ax,0.03876938, ay,-0.7301816, az,9.587712
09:45.9,1.42163E+12,AAA, ax,-0.46882507, ay,-0.4483177, az,10.294542
09:45.9,1.42163E+12,AAA, ax,-0.66970736, ay,0.60549086, az,10.363549
09:46.0,1.42163E+12,AAA, ax,0.78152484, ay,-0.120948486, az,8.611293
09:46.0,1.42163E+12,AAA, ax,2.243834, ay,-0.6366261, az,7.8168945
09:46.0,1.42163E+12,AAA, ax,3.19795, ay,-1.3701009, az,8.710835
09:46.0,1.42163E+12,AAA, ax,3.5685792, ay,-0.39622605, az,10.662777
09:46.0,1.42163E+12,AAA, ax,2.3243666, ay,-0.14250366, az,9.169482
09:46.1,1.42163E+12,AAA, ax,1.1927197, ay,0.04445755, az,8.419092
09:46.1,1.42163E+12,AAA, ax,2.2709277, ay,-0.2174977, az,8.925789
09:46.1,1.42163E+12,AAA, ax,2.0886068, ay,0.52001864, az,8.407117
09:46.2,1.42163E+12,AAA, ax,1.5962806, ay,1.9672092, az,9.390872
09:46.2,1.42163E+12,AAA, ax,1.6091537, ay,1.8065932, az,10.327623
09:46.2,1.42163E+12,AAA, ax,1.7390835, ay,1.6007712, az,9.736203
09:46.2,1.42163E+12,AAA, ax,1.3433065, ay,1.7281563, az,9.363628
09:46.4,1.42163E+12,AAA, ax,-0.16136444, ay,1.1045531, az,9.042247
09:46.4,1.42163E+12,AAA, ax,-0.66671354, ay,1.1862831, az,9.66585
09:46.4,1.42163E+12,AAA, ax,-0.20776795, ay,1.6730708, az,9.62693
09:46.4,1.42163E+12,AAA, ax,0.24294479, ay,2.748734, az,9.380393
09:46.4,1.42163E+12,AAA, ax,0.9285191, ay,3.2792308, az,9.078172
09:46.4,1.42163E+12,AAA, ax,1.3154645, ay,3.493585, az,8.931327
09:46.4,1.42163E+12,AAA, ax,0.7143146, ay,3.541635, az,8.837173
09:46.4,1.42163E+12,AAA, ax,0.42781037, ay,3.2153137, az,8.824899
09:46.4,1.42163E+12,AAA, ax,-0.061522063, ay,3.538342, az,9.354497
09:46.4,1.42163E+12,AAA, ax,-0.08666977, ay,4.011059, az,9.515263
09:46.4,1.42163E+12,AAA, ax,0.4101471, ay,3.4534686, az,9.1621475
09:46.4,1.42163E+12,AAA, ax,0.32452515, ay,3.5043626, az,9.529633
09:46.5,1.42163E+12,AAA, ax,-0.017812958, ay,3.6524048, az,9.864487
09:46.5,1.42163E+12,AAA, ax,-0.26734406, ay,3.6827917, az,9.847572
09:46.5,1.42163E+12,AAA, ax,-0.37347335, ay,3.9978864, az,9.845626
09:46.5,1.42163E+12,AAA, ax,-0.10987152, ay,4.2388854, az,9.651031
09:46.6,1.42163E+12,AAA, ax,-0.008083191, ay,4.317621, az,9.581875
09:46.6,1.42163E+12,AAA, ax,0.122894436, ay,4.2073007, az,9.302106
09:46.6,1.42163E+12,AAA, ax,-0.051343232, ay,4.1656876, az,9.12203
09:46.6,1.42163E+12,AAA, ax,-0.13082795, ay,4.4285407, az,9.072484
09:46.6,1.42163E+12,AAA, ax,-0.3080594, ay,4.695735, az,8.942404
09:46.6,1.42163E+12,AAA, ax,-0.36179763, ay,4.506828, az,8.736881
09:46.6,1.42163E+12,AAA, ax,-0.23950195, ay,4.4830275, az,8.762478
09:46.7,1.42163E+12,AAA, ax,-0.18995498, ay,4.603677, az,8.509504
09:46.7,1.42163E+12,AAA, ax,-0.086819455, ay,4.644841, az,8.003107
09:46.7,1.42163E+12,AAA, ax,-0.07619156, ay,4.9075446, az,8.124954
09:46.7,1.42163E+12,AAA, ax,-1.1796968, ay,4.471202, az,8.657098
09:46.7,1.42163E+12,AAA, ax,-1.3090279, ay,5.3004775, az,8.851993
09:46.8,1.42163E+12,AAA, ax,-1.0714718, ay,5.646408, az,9.050031
09:46.8,1.42163E+12,AAA, ax,-0.6474037, ay,5.662874, az,8.9127655
09:46.8,1.42163E+12,AAA, ax,-0.042062532, ay,5.6718554, az,8.188123
09:46.8,1.42163E+12,AAA, ax,0.05508545, ay,5.1754875, az,8.194559
09:46.8,1.42163E+12,AAA, ax,-0.420775, ay,5.096302, az,8.349188
09:46.9,1.42163E+12,AAA, ax,-0.6893166, ay,5.1109715, az,7.97781
09:46.9,1.42163E+12,AAA, ax,-0.8631052, ay,5.075645, az,8.216713
09:46.9,1.42163E+12,AAA, ax,-0.82044387, ay,5.382208, az,9.494756
09:46.9,1.42163E+12,AAA, ax,-0.7044351, ay,4.754563, az,9.043144
09:47.0,1.42163E+12,AAA, ax,-0.7057823, ay,4.636608, az,8.71847
09:47.0,1.42163E+12,AAA, ax,-0.8518785, ay,5.004094, az,8.748857
09:47.0,1.42163E+12,AAA, ax,-1.1105406, ay,5.3769684, az,8.570877
09:47.0,1.42163E+12,AAA, ax,-1.0374925, ay,6.0700274, az,8.258626
09:47.0,1.42163E+12,AAA, ax,-0.75622743, ay,6.31881, az,7.762109
09:47.1,1.42163E+12,AAA, ax,-0.6532416, ay,6.734795, az,7.6134677
09:47.1,1.42163E+12,AAA, ax,-0.99498093, ay,6.5810647, az,7.651339
09:47.1,1.42163E+12,AAA, ax,-1.1852353, ay,5.9275236, az,8.367749
09:47.2,1.42163E+12,AAA, ax,-1.7161812, ay,6.232739, az,7.798333
09:47.2,1.42163E+12,AAA, ax,-1.0485694, ay,6.5753765, az,7.5812845
09:47.2,1.42163E+12,AAA, ax,-1.2775933, ay,6.5297213, az,7.8399467
09:47.2,1.42163E+12,AAA, ax,-1.4022839, ay,6.8085914, az,7.599397
09:47.2,1.42163E+12,AAA, ax,-1.3900094, ay,6.59783, az,7.902517
09:47.2,1.42163E+12,AAA, ax,-1.4037808, ay,6.599776, az,8.087532
09:47.2,1.42163E+12,AAA, ax,-1.1781999, ay,6.3137207, az,7.9314065
09:47.3,1.42163E+12,AAA, ax,-1.3213023, ay,6.469696, az,8.004754
09:47.3,1.42163E+12,AAA, ax,-1.4151572, ay,6.4367647, az,8.270452
09:47.3,1.42163E+12,AAA, ax,-1.0259665, ay,5.5928197, az,7.912995
09:47.3,1.42163E+12,AAA, ax,-0.798739, ay,5.884563, az,7.9496684
09:47.3,1.42163E+12,AAA, ax,-0.9963281, ay,6.5399003, az,7.7357635
09:47.4,1.42163E+12,AAA, ax,-1.3280383, ay,6.7145867, az,7.833211
09:47.4,1.42163E+12,AAA, ax,-1.3549823, ay,6.3276415, az,7.9848456
09:47.4,1.42163E+12,AAA, ax,-0.8387059, ay,5.5398297, az,7.5953555
09:47.5,1.42163E+12,AAA, ax,-0.74395293, ay,5.332511, az,7.9333525
09:47.5,1.42163E+12,AAA, ax,-0.93510544, ay,6.0863433, az,7.830816
09:47.5,1.42163E+12,AAA, ax,-0.81026506, ay,6.142177, az,7.822433
09:47.5,1.42163E+12,AAA, ax,-0.86355424, ay,5.867798, az,7.931556
09:47.5,1.42163E+12,AAA, ax,-0.637674, ay,5.5558467, az,8.0017605
09:47.5,1.42163E+12,AAA, ax,-0.8851094, ay,5.6486535, az,8.3482895
09:47.5,1.42163E+12,AAA, ax,-0.97462326, ay,6.131699, az,7.9448786
09:47.5,1.42163E+12,AAA, ax,-0.9735754, ay,5.977071, az,7.778724
09:47.6,1.42163E+12,AAA, ax,-0.9485774, ay,5.7321796, az,7.7573185
09:47.6,1.42163E+12,AAA, ax,-0.8789722, ay,5.802833, az,7.5745487
09:47.6,1.42163E+12,AAA, ax,-0.60354495, ay,5.6332355, az,7.877968
09:47.6,1.42163E+12,AAA, ax,-0.7526349, ay,5.9059687, az,8.444988
09:47.7,1.42163E+12,AAA, ax,-0.85113007, ay,5.9089622, az,8.46804
09:47.7,1.42163E+12,AAA, ax,-0.7453001, ay,5.4286113, az,8.243957
09:47.7,1.42163E+12,AAA, ax,-0.62450135, ay,5.2880535, az,8.385712
09:47.7,1.42163E+12,AAA, ax,-0.5761519, ay,5.411996, az,8.401878
09:47.8,1.42163E+12,AAA, ax,-0.62824357, ay,5.491181, az,8.410411
09:47.8,1.42163E+12,AAA, ax,-0.76895094, ay,5.522466, az,8.428074
09:47.8,1.42163E+12,AAA, ax,-0.38799316, ay,5.638325, az,8.158335
09:47.8,1.42163E+12,AAA, ax,-0.16615447, ay,6.1661277, az,8.056846
09:47.8,1.42163E+12,AAA, ax,-0.21929398, ay,6.2300444, az,8.155641
09:47.8,1.42163E+12,AAA, ax,-0.17348923, ay,6.050119, az,8.43481
09:47.9,1.42163E+12,AAA, ax,-0.40775207, ay,5.8025336, az,8.712482
09:47.9,1.42163E+12,AAA, ax,-0.10523117, ay,5.9757233, az,7.981702
09:47.9,1.42163E+12,AAA, ax,0.025147704, ay,5.8363633, az,7.8206367
09:47.9,1.42163E+12,AAA, ax,-0.2719844, ay,5.6504498, az,8.398436
09:47.9,1.42163E+12,AAA, ax,-0.5376819, ay,5.0421147, az,8.896899
09:47.9,1.42163E+12,AAA, ax,-0.49412248, ay,5.1626143, az,8.731343
09:48.0,1.42163E+12,AAA, ax,-0.43319917, ay,5.107828, az,8.522827
09:48.0,1.42163E+12,AAA, ax,-0.266895, ay,4.987628, az,8.102052
09:48.0,1.42163E+12,AAA, ax,-0.07918534, ay,4.962331, az,8.164172
09:48.0,1.42163E+12,AAA, ax,-0.18531464, ay,5.476811, az,8.138276
09:48.1,1.42163E+12,AAA, ax,0.056732025, ay,5.607639, az,8.567285
09:48.1,1.42163E+12,AAA, ax,-0.16555573, ay,5.1563272, az,8.58869
09:48.1,1.42163E+12,AAA, ax,-0.2891986, ay,5.0325346, az,8.762329
09:48.1,1.42163E+12,AAA, ax,-0.28994706, ay,4.903952, az,8.903336
09:48.1,1.42163E+12,AAA, ax,-0.28740233, ay,5.1729426, az,8.778495
09:48.1,1.42163E+12,AAA, ax,0.07229965, ay,5.5366864, az,8.772358
09:48.2,1.42163E+12,AAA, ax,0.06301895, ay,5.5437217, az,8.132738
09:48.2,1.42163E+12,AAA, ax,-0.009580079, ay,5.4467235, az,8.379126
09:48.2,1.42163E+12,AAA, ax,-0.19594254, ay,5.0346303, az,8.959918
