00:18.1,1.42163E+12,AAA, ax,-1.2879218, ay,6.8356853, az,7.5359287,gx,0,gy,0,gz,0
00:18.1,1.42163E+12,AAA, ax,-1.2380754, ay,6.925947, az,7.2628965,gx,0,gy,0,gz,0
00:18.2,1.42163E+12,AAA, ax,-1.3066329, ay,6.718329, az,7.401209,gx,0,gy,0,gz,0
00:18.2,1.42163E+12,AAA, ax,-1.1282039, ay,6.6651897, az,7.5140743,gx,0,gy,0,gz,0
00:18.2,1.42163E+12,AAA, ax,-1.2102333, ay,6.768026, az,7.6288857,gx,0,gy,0,gz,0
00:18.2,1.42163E+12,AAA, ax,-1.2499008, ay,6.912176, az,7.490274,gx,0,gy,0,gz,0
00:18.2,1.42163E+12,AAA, ax,-1.0328522, ay,6.7612896, az,7.433392,gx,0,gy,0,gz,0
00:18.2,1.42163E+12,AAA, ax,-1.0310559, ay,6.7264123, az,7.315737,gx,0,gy,0,gz,0
00:18.3,1.42163E+12,AAA, ax,-0.6183641, ay,7.117399, az,6.358777,gx,0,gy,0,gz,0
00:18.3,1.42163E+12,AAA, ax,-1.1575428, ay,7.0748878, az,7.4646773,gx,0,gy,0,gz,0
00:18.3,1.42163E+12,AAA, ax,-1.8506017, ay,6.6226783, az,7.736811,gx,0,gy,0,gz,0
00:18.3,1.42163E+12,AAA, ax,-0.9364526, ay,6.4661036, az,7.8550653,gx,0,gy,0,gz,0
00:18.4,1.42163E+12,AAA, ax,-0.8421487, ay,6.473588, az,7.547904,gx,0,gy,0,gz,0
00:18.4,1.42163E+12,AAA, ax,-1.0304571, ay,6.720874, az,7.428303,gx,0,gy,0,gz,0
00:18.4,1.42163E+12,AAA, ax,-1.0151889, ay,6.828949, az,7.2611003,gx,0,gy,0,gz,0
00:18.4,1.42163E+12,AAA, ax,-0.95755875, ay,6.793024, az,7.1259317,gx,0,gy,0,gz,0
00:18.4,1.42163E+12,AAA, ax,-0.94827807, ay,6.754404, az,7.2117033,gx,0,gy,0,gz,0
00:18.4,1.42163E+12,AAA, ax,-1.115181, ay,6.7648826, az,7.5902658,gx,0,gy,0,gz,0
00:18.5,1.42163E+12,AAA, ax,-1.3198055, ay,6.8835855, az,7.616312,gx,0,gy,0,gz,0
00:18.5,1.42163E+12,AAA, ax,-1.1442206, ay,6.900201, az,7.440428,gx,0,gy,0,gz,0
00:18.5,1.42163E+12,AAA, ax,-1.031505, ay,6.7762585, az,7.3836956,gx,0,gy,0,gz,0
00:18.5,1.42163E+12,AAA, ax,-1.0214758, ay,6.7690735, az,7.326664,gx,0,gy,0,gz,0
00:18.5,1.42163E+12,AAA, ax,-1.02911, ay,6.820417, az,7.356153,gx,0,gy,0,gz,0
00:18.6,1.42163E+12,AAA, ax,-0.86954176, ay,6.894962, az,7.255412,gx,0,gy,0,gz,0
00:18.6,1.42163E+12,AAA, ax,-0.993484, ay,6.8279014, az,7.351213,gx,0,gy,0,gz,0
00:18.6,1.42163E+12,AAA, ax,-1.0617421, ay,6.636749, az,7.5949063,gx,0,gy,0,gz,0
00:18.6,1.42163E+12,AAA, ax,-0.92747134, ay,6.6840506, az,7.423812,gx,0,gy,0,gz,0
