time,time_milisec,ax,ay,az,resultant
55:16.4,1.42136E+12,-1.3519886,3.2443533,9.231752,9.878205632
55:16.4,1.42136E+12,-1.5849042,3.307971,9.356144,10.04947879
55:16.4,1.42136E+12,-1.529669,3.3028817,9.286838,9.97468169
55:16.4,1.42136E+12,-1.4177018,3.3203952,9.349109,10.02201286
55:16.4,1.42136E+12,-1.3477973,3.2253428,9.451795,10.07749088
55:16.5,1.42136E+12,-1.2213103,3.3340168,9.307196,9.961484039
55:16.5,1.42136E+12,-1.3903089,3.2621663,9.435629,10.07996937
55:16.5,1.42136E+12,-1.2217593,3.2211516,9.350605,9.965055308
55:16.5,1.42136E+12,-1.2786411,3.1828313,9.488468,10.08941837
55:16.5,1.42136E+12,-1.3304334,3.2153137,9.385034,10.00935355
55:16.6,1.42136E+12,-1.1864328,3.1051428,9.325607,9.900327293
55:16.6,1.42136E+12,-1.3289365,3.0024564,9.294771,9.857666286
55:16.6,1.42136E+12,-1.25514,3.181484,9.361981,9.967141271
55:16.6,1.42136E+12,-1.4331198,3.1870224,9.330398,9.96329619
55:16.6,1.42136E+12,-1.30319,3.3432975,9.29552,9.964067163
55:16.7,1.42136E+12,-1.3486954,3.3726366,9.2521105,9.939577739
55:16.7,1.42136E+12,-1.3439053,3.4287698,9.345816,10.0452387
55:16.7,1.42136E+12,-1.3063334,3.3482373,9.315429,9.984709181
55:16.7,1.42136E+12,-1.3274395,3.348387,9.358389,10.02762364
55:16.7,1.42136E+12,-1.2030482,3.301235,9.467812,10.09875941
55:16.8,1.42136E+12,-1.2880714,3.3456926,9.345217,10.00928907
55:16.8,1.42136E+12,-1.2271482,3.2323782,9.51661,10.1252174
55:16.8,1.42136E+12,-1.2027489,3.2554302,9.501042,10.11504967
55:16.8,1.42136E+12,-0.93989545,3.1409185,9.388476,9.944458461
55:16.8,1.42136E+12,-0.9406439,3.1383736,9.443711,9.995893019
55:16.9,1.42136E+12,-1.1548485,3.1183155,9.349109,9.922872856
55:16.9,1.42136E+12,-1.0596465,3.036735,9.450298,9.982622023
55:16.9,1.42136E+12,-1.0803035,3.0889764,9.391022,9.9448542
55:16.9,1.42136E+12,-1.0159373,2.9536579,9.431587,9.935343825
55:16.9,1.42136E+12,-1.1496093,2.9609926,9.320667,9.847025543
55:17.0,1.42136E+12,-1.2138258,3.121459,9.326506,9.909621261
55:17.0,1.42136E+12,-1.2165202,3.2796798,9.334589,9.968488992
55:17.0,1.42136E+12,-1.0728191,3.133883,9.339977,9.909961344
55:17.0,1.42136E+12,-1.207539,3.3220417,9.439521,10.07961647
55:17.0,1.42136E+12,-1.1302996,3.2442036,9.479637,10.08295353
55:17.1,1.42136E+12,-1.1768527,3.1678624,9.491313,10.0749867
55:17.1,1.42136E+12,-1.2168196,3.199297,9.370813,9.976386496
55:17.1,1.42136E+12,-1.1633807,3.0798454,9.376351,9.937548008
55:17.1,1.42136E+12,-1.1302996,3.1262488,9.31498,9.890392366
55:17.1,1.42136E+12,-1.1470647,3.0879285,9.416169,9.975735486
55:17.2,1.42136E+12,-1.0020163,3.098856,9.435329,9.981602001
55:17.2,1.42136E+12,-1.0343491,3.095413,9.520203,10.06408092
55:17.2,1.42136E+12,-1.0662328,3.0373337,9.574839,10.10147466
55:17.2,1.42136E+12,-1.2246034,3.1621742,9.483978,10.07198282
55:17.2,1.42136E+12,-1.1681708,3.0572424,9.298963,9.858096519
55:17.3,1.42136E+12,-1.1015593,3.1043944,9.438473,9.996772982
55:17.3,1.42136E+12,-1.0030642,3.1585817,9.4012,9.968216369
55:17.3,1.42136E+12,-1.1472144,3.1210098,9.405991,9.976445747
55:17.3,1.42136E+12,-1.011297,3.1856754,9.411079,9.986974383
55:17.3,1.42136E+12,-1.2145743,3.032843,9.42051,9.970924534
55:17.4,1.42136E+12,-1.1210189,3.0379326,9.414822,9.956133343
55:17.4,1.42136E+12,-1.1666739,3.1196625,9.350904,9.92637032
55:17.4,1.42136E+12,-1.1343411,2.988685,9.484278,10.00852122
55:17.4,1.42136E+12,-0.99049026,3.0666728,9.425449,9.961156653
55:17.4,1.42136E+12,-1.1801459,3.1951058,9.507179,10.09890578
55:17.5,1.42136E+12,-1.1702664,3.2374678,9.563164,10.16389821
55:17.5,1.42136E+12,-1.2033477,3.1165192,9.538914,10.10700836
55:17.5,1.42136E+12,-1.1208692,3.2635136,9.467512,10.07673818
55:17.5,1.42136E+12,-1.0785072,3.3019836,9.218131,9.850899076
55:17.5,1.42136E+12,-1.1529025,3.1609766,9.214539,9.809622124
55:17.6,1.42136E+12,-1.1523038,3.1163695,9.368119,9.939880105
55:17.6,1.42136E+12,-1.2139755,3.0765524,9.446856,10.00909584
55:17.6,1.42136E+12,-1.1509566,3.2217503,9.512419,10.10893127
55:17.6,1.42136E+12,-1.0786569,3.3476386,9.467362,10.09956079
55:17.6,1.42136E+12,-1.0250684,3.2747402,9.428892,10.03387726
55:17.7,1.42136E+12,-1.1541001,3.280129,9.510024,10.12579625
55:17.7,1.42136E+12,-1.1180251,3.123854,9.398954,9.967385827
55:17.7,1.42136E+12,-1.1374846,3.026706,9.475296,10.01179578
55:17.7,1.42136E+12,-1.1253598,3.065176,9.415421,9.965535169
55:17.7,1.42136E+12,-1.1258088,2.9648845,9.323811,9.848423078
55:17.8,1.42136E+12,-1.0761123,3.1388228,9.352701,9.923872341
55:17.8,1.42136E+12,-1.0918295,3.2057335,9.345965,9.940617723
55:17.8,1.42136E+12,-1.1819421,3.189717,9.358838,9.957867763
55:17.8,1.42136E+12,-1.2629237,3.3191977,9.3944645,10.04330687
55:17.8,1.42136E+12,-1.2261003,3.1880703,9.33399,9.939340195
55:17.9,1.42136E+12,-1.1951147,3.2597713,9.449999,10.06761586
55:17.9,1.42136E+12,-0.97237796,3.1931598,9.440418,10.01315537
55:17.9,1.42136E+12,-1.1103909,3.1534922,9.41063,9.986863271
55:17.9,1.42136E+12,-1.1264076,3.302732,9.391022,10.01838944
55:17.9,1.42136E+12,-1.0551558,3.1145732,9.553433,10.10356383
55:18.0,1.42136E+12,-1.1168275,3.1522949,9.403745,9.980715747
55:18.0,1.42136E+12,-1.1057506,3.0720615,9.460477,10.00804033
55:18.0,1.42136E+12,-1.0794053,3.1461575,9.426048,9.995689257
55:18.0,1.42136E+12,-1.0244696,3.0635293,9.517808,10.05104069
55:18.1,1.42136E+12,-1.1828402,3.1855257,9.417965,10.01223
55:18.1,1.42136E+12,-1.2584331,3.1855257,9.46886,10.06928684
55:18.1,1.42136E+12,-1.2452605,3.1413674,9.553433,10.13345671
55:18.1,1.42136E+12,-1.1294014,3.3461416,9.452244,10.09044735
55:18.1,1.42136E+12,-1.1416758,3.2620165,9.372311,9.989213621
55:18.2,1.42136E+12,-1.2708572,3.1663656,9.299861,9.905976164
55:18.2,1.42136E+12,-1.0321038,3.0648766,9.312883,9.858422622
55:18.2,1.42136E+12,-1.1096425,3.2439044,9.264684,9.878693833
55:18.2,1.42136E+12,-1.2253518,3.1900163,9.426198,10.02650985
55:18.2,1.42136E+12,-1.2847782,3.1481035,9.489816,10.08056637
55:18.2,1.42136E+12,-1.1642789,3.187771,9.41557,10.00851576
55:18.3,1.42136E+12,-1.185834,3.2519875,9.35315,9.973115857
55:18.3,1.42136E+12,-1.2181668,3.2859669,9.322763,9.959689693
55:18.3,1.42136E+12,-1.1732602,3.0991552,9.535621,10.0950171
55:18.3,1.42136E+12,-1.2415183,3.1680121,9.474098,10.06658836
55:18.4,1.42136E+12,-1.1855347,3.2401621,9.297466,9.917006453
55:18.4,1.42136E+12,-1.0909314,3.0626311,9.352102,9.901093495
55:18.4,1.42136E+12,-1.1624826,3.078199,9.341025,9.903606562
55:18.4,1.42136E+12,-1.1647279,3.2389646,9.341175,9.955151086
55:18.4,1.42136E+12,-1.18778,3.2602203,9.343869,9.967333927
55:18.4,1.42136E+12,-0.97477293,3.3018339,9.043444,9.67657836
55:18.5,1.42136E+12,-1.1099418,3.047363,8.892109,9.465093477
55:18.5,1.42136E+12,-1.434467,3.2885115,9.191037,9.866466672
55:18.5,1.42136E+12,-1.5516733,3.7125797,9.442365,10.26397559
55:18.5,1.42136E+12,-1.3061838,4.1568556,8.577313,9.620595766
55:18.5,1.42136E+12,-1.5968792,3.9474413,8.459508,9.47077566
55:18.6,1.42136E+12,-1.7781523,3.74611,9.172925,10.06666374
55:18.6,1.42136E+12,-1.5988252,4.038901,9.935739,10.84379421
55:18.6,1.42136E+12,-1.1035053,4.060606,9.595346,10.47744768
55:18.6,1.42136E+12,-0.66955763,4.166735,8.466394,9.459905673
55:18.7,1.42136E+12,-0.6939569,4.3584867,7.8219843,8.981170351
55:18.7,1.42136E+12,-0.970432,4.083359,7.923473,8.966436492
55:18.7,1.42136E+12,-0.77613604,3.9291792,9.009166,9.859305673
55:18.7,1.42136E+12,-0.38065842,3.4486785,9.531579,10.14343544
55:18.7,1.42136E+12,-0.3686833,2.9548554,8.968001,9.449451823
55:18.9,1.42136E+12,-0.690065,2.4803421,7.9900846,8.394625575
55:18.9,1.42136E+12,-0.76475966,2.9855416,8.255782,8.812278503
55:18.9,1.42136E+12,-0.12409195,3.4667907,9.059461,9.7009211
55:18.9,1.42136E+12,0.3156935,2.6740394,10.023755,10.37910465
55:18.9,1.42136E+12,0.067060545,2.5724006,10.021061,10.34617831
55:18.9,1.42136E+12,-0.49546966,3.2415092,11.211086,11.68080996
55:18.9,1.42136E+12,-1.6096028,5.132377,10.794502,12.06040581
55:18.9,1.42136E+12,-1.8169217,4.8163843,11.152259,12.28298184
55:18.9,1.42136E+12,-1.3698015,1.4958394,12.535981,12.69900434
55:19.0,1.42136E+12,-1.3085788,-2.4119344,13.239967,13.52133618
55:19.0,1.42136E+12,-1.6920813,-3.3894017,13.848751,14.35754461
55:19.0,1.42136E+12,-1.0783576,-1.5352075,12.086466,12.23120507
55:19.0,1.42136E+12,-0.5284012,0.31030473,10.411899,10.42991551
55:19.0,1.42136E+12,-0.63587767,0.7189549,9.840836,9.887532035
55:19.0,1.42136E+12,-0.80502594,0.703537,10.434651,10.48927893
55:19.0,1.42136E+12,-1.1445199,-0.43454635,11.07487,11.14232928
55:19.1,1.42136E+12,-0.5204677,-0.5677693,10.830129,10.85748326
55:19.1,1.42136E+12,0.30820906,0.44218048,10.806028,10.81946198
55:19.2,1.42136E+12,0.81280977,0.6011499,11.896661,11.93953868
55:19.2,1.42136E+12,0.7792795,0.6780899,14.106665,14.14443636
55:19.2,1.42136E+12,0.76535845,1.7265097,14.847176,14.96680475
55:19.2,1.42136E+12,1.3422588,-0.25372237,12.724739,12.79785202
55:19.2,1.42136E+12,0.43873763,0.6493497,12.070599,12.09601199
55:19.2,1.42136E+12,0.45535308,0.12633727,13.163626,13.17210526
55:19.2,1.42136E+12,-0.52316207,0.38365218,15.082636,15.09658227
55:19.2,1.42136E+12,-0.48768586,0.040715333,14.764398,14.77250634
55:19.3,1.42136E+12,0.54621416,-0.37018022,13.056449,13.07311148
55:19.3,1.42136E+12,1.2817845,-0.43304947,11.513008,11.5922326
55:19.3,1.42136E+12,0.6129753,-0.7113208,10.564431,10.60607931
55:19.3,1.42136E+12,0.92821974,-0.16555573,11.070978,11.11105551
55:19.3,1.42136E+12,0.33949402,0.35416353,12.240496,12.25032368
55:19.4,1.42136E+12,-0.004191284,0.73751634,11.7809515,11.80401483
55:19.4,1.42136E+12,-0.14250366,0.6512956,11.761791,11.78067149
55:19.8,1.42136E+12,-0.31539413,0.7282356,11.726464,11.75328714
55:19.8,1.42136E+12,-0.3528163,0.41209304,11.44969,11.46253467
55:19.8,1.42136E+12,-0.22917344,-0.043709107,10.299183,10.30182515
55:19.9,1.42136E+12,-0.3821553,-0.3222798,9.543554,9.556638002
55:19.9,1.42136E+12,-0.1857637,-0.07649094,9.09868,9.10089758
55:19.9,1.42136E+12,0.21719833,0.36284545,8.595276,8.605672632
55:19.9,1.42136E+12,-0.13501923,0.9039702,8.41535,8.46483951
55:19.9,1.42136E+12,-0.7129674,1.3943504,9.07413,9.208277299
55:19.9,1.42136E+12,-1.3262421,1.3177098,8.638087,8.8380894
55:19.9,1.42136E+12,-1.1003618,0.57570285,8.35787,8.449628441
55:19.9,1.42136E+12,-0.7747888,-0.60010207,8.265661,8.323555247
55:19.9,1.42136E+12,-0.36419266,-0.5864804,8.562195,8.589981302
55:19.9,1.42136E+12,-0.5957611,0.58198977,6.928492,6.978369779
55:19.9,1.42136E+12,-0.012424164,1.2142749,9.817036,9.891855929
55:19.9,1.42136E+12,0.36449203,1.5814613,9.672436,9.807644593
55:19.9,1.42136E+12,1.0665321,2.296674,8.551717,8.918747997
55:20.0,1.42136E+12,-0.007634125,3.3792229,4.7127995,5.799110692
55:20.0,1.42136E+12,-1.475332,3.8089793,3.8490958,5.612527621
55:20.0,1.42136E+12,-1.8461109,3.6848872,6.237529,7.476181322
55:20.0,1.42136E+12,-3.323838,2.6351202,10.891501,11.68830833
55:20.0,1.42136E+12,0.20357665,1.8315911,14.5466,14.66286947
55:20.0,1.42136E+12,0.88181627,2.8520193,11.653866,12.03013744
55:20.0,1.42136E+12,-0.642464,3.9835162,8.491392,9.401324343
55:20.1,1.42136E+12,-2.99587,6.525081,5.5486617,9.074115151
55:20.1,1.42136E+12,-2.19758,5.672454,5.1910553,7.997071174
55:20.1,1.42136E+12,-1.781146,4.97236,8.306676,9.843663506
55:20.1,1.42136E+12,-2.7490335,4.8623385,12.182716,13.40216736
55:20.1,1.42136E+12,-0.7803273,2.3608904,9.359437,9.684099087
55:20.2,1.42136E+12,0.3544629,3.2886612,10.090068,10.61839953
55:20.2,1.42136E+12,-0.3171904,3.850892,7.112759,8.094524046
55:20.2,1.42136E+12,1.1527529,2.2815554,7.381001,7.811114521
55:20.2,1.42136E+12,2.488575,1.2660671,8.677455,9.115599635
55:20.2,1.42136E+12,1.4217435,0.9201366,7.3980656,7.589425575
55:20.3,1.42136E+12,0.5141808,0.7364685,8.865165,8.91055095
55:20.3,1.42136E+12,0.32452515,0.33365616,6.9048414,6.92051138
55:20.3,1.42136E+12,0.086819455,0.51537824,6.0040145,6.026719046
55:20.3,1.42136E+12,0.5233118,1.2573853,5.759124,5.917971129
55:20.3,1.42136E+12,0.9066646,1.7447717,5.2932925,5.646699432
55:20.4,1.42136E+12,2.1243823,0.32856673,4.4821296,4.970959867
55:20.4,1.42136E+12,0.45625123,0.74125856,5.2343154,5.306193282
55:20.4,1.42136E+12,1.7760566,-0.22528152,5.5054016,5.789177453
55:20.4,1.42136E+12,3.6682718,0.16675323,6.4355674,7.409490698
55:20.5,1.42136E+12,4.3589354,0.23950195,7.2817574,8.490092452
55:20.5,1.42136E+12,3.1392717,-1.4588662,7.3140903,8.091924018
55:20.5,1.42136E+12,4.7056146,-1.7786014,6.7277594,8.400534403
55:20.5,1.42136E+12,8.06433,-1.526825,9.011111,12.1887134
55:20.5,1.42136E+12,10.018966,-1.1223661,10.144704,14.30225173
55:20.5,1.42136E+12,9.113948,-1.9963984,9.583371,13.3750011
55:20.6,1.42136E+12,10.408456,-2.7117608,10.840307,15.2709482
55:20.6,1.42136E+12,12.783566,-2.0302281,5.210215,13.95305437
55:20.6,1.42136E+12,13.563595,-0.95755875,2.9235704,13.90810167
55:20.6,1.42136E+12,11.840977,-1.1750565,4.3363323,12.66464654
55:20.6,1.42136E+12,11.022629,-3.1461575,4.2700205,12.23232325
55:20.8,1.42136E+12,10.860216,-3.9525306,5.619015,12.85068556
55:20.8,1.42136E+12,11.107203,-4.8523097,3.5405874,12.6273761
55:20.8,1.42136E+12,14.7632,-4.90021,-2.074087,15.69286364
55:20.8,1.42136E+12,16.783699,-4.8117437,-1.4959891,17.52379562
55:20.8,1.42136E+12,13.689333,-5.304519,-0.40700364,14.68677677
55:20.8,1.42136E+12,11.289373,-7.4366856,-0.7608678,13.54005743
55:20.8,1.42136E+12,9.0462885,-8.4222355,-0.21674927,12.36189171
55:20.8,1.42136E+12,7.295529,-8.44873,0.7472461,11.18767888
55:20.8,1.42136E+12,6.938222,-7.927365,-0.60728717,10.55229066
55:20.8,1.42136E+12,7.2308636,-6.5786695,-1.2274475,9.85245696
55:20.9,1.42136E+12,6.9250493,-3.9603145,0.86729646,8.024500103
55:20.9,1.42136E+12,6.768625,-2.853067,1.5362554,7.504289197
55:20.9,1.42136E+12,3.9133122,-4.3257046,1.8321899,6.114135466
55:21.1,1.42136E+12,0.900677,-5.4926777,1.6143929,5.795428527
55:21.1,1.42136E+12,0.2612068,-3.6396813,0.74889266,3.725097203
55:21.1,1.42136E+12,0.26704466,-2.3882835,0.09220825,2.404935194
55:21.1,1.42136E+12,0.44128236,3.0964608,-4.5741878,5.541298912
55:21.1,1.42136E+12,3.0614338,-5.9133034,-0.6147716,6.68711284
55:21.1,1.42136E+12,3.0960119,-13.467793,6.0776615,15.09651308
55:21.1,1.42136E+12,8.068821,-12.884157,10.31969,18.37398638
55:21.1,1.42136E+12,10.560689,-7.6380167,0.6647676,13.05026311
55:21.1,1.42136E+12,11.843521,-8.65575,-7.913594,16.66781233
55:21.1,1.42136E+12,11.242072,-17.492924,-2.8099566,20.98290802
55:21.1,1.42136E+12,9.193731,-12.877721,1.0532098,15.85779426
55:21.1,1.42136E+12,9.610914,-13.172158,0.7345226,16.32222221
55:21.2,1.42136E+12,7.7061253,-12.693154,1.5355068,14.92843953
55:21.2,1.42136E+12,6.8111362,-12.376413,1.6473243,14.22254733
55:21.2,1.42136E+12,7.821535,-10.032138,3.5140924,13.19731215
55:21.2,1.42136E+12,5.076843,-8.2848215,4.1366477,10.56051402
55:21.2,1.42136E+12,9.522897,-7.0379148,3.0256581,12.22180097
55:21.3,1.42136E+12,3.2621663,-2.9817994,3.5564544,5.672849771
55:21.3,1.42136E+12,-5.85732,-0.03742218,-1.3579761,6.012794449
55:21.3,1.42136E+12,-3.767216,2.759362,1.8718574,5.030889103
55:21.3,1.42136E+12,0.44023454,-2.9292586,0.86669767,3.08634529
55:21.3,1.42136E+12,3.3688943,-3.4352064,0.54890853,4.84266377
55:21.4,1.42136E+12,4.0709343,-7.1410503,2.7110124,8.65544301
55:21.5,1.42136E+12,4.097579,-7.2925353,5.665119,10.10271241
55:21.5,1.42136E+12,5.2885027,-9.172925,9.045839,13.92616304
55:21.5,1.42136E+12,7.259903,-10.000105,7.095395,14.24966392
55:21.5,1.42136E+12,7.853419,-6.228248,4.455485,10.96898399
55:21.5,1.42136E+12,5.7318807,-7.2067633,4.4002495,10.20559108
55:21.5,1.42136E+12,5.955815,-9.669742,7.133566,13.41131636
55:21.5,1.42136E+12,7.3452253,-9.28624,3.6714153,12.39620419
55:21.5,1.42136E+12,5.261259,-9.07413,2.2519171,10.7280852
55:21.5,1.42136E+12,3.551365,-10.107731,2.2896388,10.95540347
55:21.6,1.42136E+12,4.430786,-8.999735,0.676593,10.05409731
55:21.6,1.42136E+12,5.7896605,-8.187973,0.19429596,10.02999609
55:21.7,1.42136E+12,4.1361985,-8.695567,1.8486557,9.805026842
55:21.7,1.42136E+12,2.3623874,-7.2109547,3.7288957,8.454785926
55:21.7,1.42136E+12,-0.8190967,-4.0935373,4.568051,6.188300006
55:21.7,1.42136E+12,-0.6414162,-2.331851,5.359455,5.879855587
55:21.7,1.42136E+12,2.088008,-4.52509,5.927973,7.744487123
55:21.7,1.42136E+12,5.6790404,-8.120164,7.9820013,12.72402876
55:21.7,1.42136E+12,9.003178,-7.9423337,6.5819626,13.6916073
55:21.7,1.42136E+12,6.2608805,-6.4671516,3.0638287,9.50840264
55:21.8,1.42136E+12,4.088448,-7.281458,5.548063,10.02576883
55:21.8,1.42136E+12,4.5665536,-7.9171863,5.5559964,10.69599676
55:21.8,1.42136E+12,7.8433895,-10.56503,1.565295,13.25099114
55:21.8,1.42136E+12,6.6725245,-6.9760933,-0.0782872,9.653734501
55:21.8,1.42136E+12,4.3550434,-7.2039194,2.4700136,8.772902879
55:21.9,1.42136E+12,3.6844382,-8.043972,5.970185,10.67350361
55:21.9,1.42136E+12,5.9845552,-7.1437445,4.8635364,10.51199185
55:21.9,1.42136E+12,8.183482,-7.9514647,6.0303597,12.9058284
55:21.9,1.42136E+12,10.487192,-6.893914,3.0687685,12.91992981
55:21.9,1.42136E+12,7.4667726,-5.336253,-1.2701088,9.265066945
55:22.0,1.42136E+12,1.8278489,-7.3509135,-0.19175126,7.577184796
55:22.0,1.42136E+12,1.6383431,-7.1715865,2.3168821,7.712571796
55:22.0,1.42136E+12,3.979325,-6.5870523,1.2844789,7.802190173
55:22.0,1.42136E+12,4.7301636,-11.000624,4.153862,12.67449193
55:22.0,1.42136E+12,5.059778,-9.59834,3.357518,11.35792284
55:22.1,1.42136E+12,3.667224,-8.653655,-1.0550061,9.457659044
55:22.1,1.42136E+12,1.1283536,-7.281907,-0.5849835,7.391992769
55:22.1,1.42136E+12,0.21525238,-6.069728,0.42317,6.088267769
55:22.1,1.42136E+12,1.479673,-5.854176,2.7583141,6.63845656
55:22.1,1.42136E+12,3.200794,-5.6760464,-2.0200493,6.822256528
55:22.2,1.42136E+12,1.7988094,-4.944817,-7.1165013,8.850509656
55:22.2,1.42136E+12,-3.565286,-9.031619,-0.064815216,9.710077602
55:22.2,1.42136E+12,5.9083633,-15.535145,9.105715,18.95161029
55:22.2,1.42136E+12,11.092234,-11.699222,-4.4900627,16.73529544
55:22.2,1.42136E+12,6.3700037,-10.244995,-2.8755202,12.40183398
55:22.3,1.42136E+12,6.5650477,-14.483881,-5.003046,16.67072672
55:22.3,1.42136E+12,5.277426,-7.1081185,-2.911745,9.319594022
55:22.3,1.42136E+12,8.263566,-6.0876904,-4.6072693,11.25048567
55:22.3,1.42136E+12,10.210268,-5.0868716,-1.7395326,11.53914247
55:22.3,1.42136E+12,5.720654,-8.462652,-0.89992857,10.25437626
55:22.4,1.42136E+12,-0.85427356,-6.156847,-1.2928615,6.348861249
55:22.4,1.42136E+12,-2.7093658,-5.844147,2.6123676,6.951200017
55:22.5,1.42136E+12,-2.4363337,-7.427704,1.5489789,7.969055417
55:22.5,1.42136E+12,-7.0543804,-13.12336,3.59702,15.32727678
55:22.5,1.42136E+12,-3.7520974,-9.561217,-4.704567,11.29725879
55:22.5,1.42136E+12,-0.011975098,-7.9495187,-5.8948917,9.896703447
55:22.5,1.42136E+12,1.474883,-9.956994,7.480694,12.5410443
55:22.6,1.42136E+12,-1.0220746,-7.4327936,-12.053235,14.19758892
55:22.6,1.42136E+12,-1.3073813,-5.16935,-8.019573,9.630419326
55:22.6,1.42136E+12,-1.6621436,-5.389243,1.8456619,5.934065159
55:22.6,1.42136E+12,-1.5172448,-9.941277,2.381398,10.33450902
55:22.6,1.42136E+12,-2.8650422,-9.390123,-7.082522,12.10557701
55:22.6,1.42136E+12,-2.743944,-8.300539,-5.423821,10.28814904
55:22.6,1.42136E+12,-1.6799566,-6.672824,-0.9991722,6.953213602
55:22.7,1.42136E+12,-0.56717056,-1.6097525,-3.1633718,3.594427173
55:22.7,1.42136E+12,0.47930327,-1.1761043,-2.474654,2.781522132
55:22.7,1.42136E+12,2.8154953,-5.758974,-3.8444555,7.474799891
55:22.7,1.42136E+12,3.4805622,-7.0977902,-5.3567605,9.549231488
55:22.7,1.42136E+12,0.31913635,-5.4289107,1.3268409,5.597805478
55:22.7,1.42136E+12,-1.7441729,-9.847572,3.7916152,10.69547377
55:22.8,1.42136E+12,-1.1936178,-5.8733363,-3.2084281,6.798147808
55:22.8,1.42136E+12,-0.6394702,-4.8181806,-2.8321106,5.6253566
55:22.8,1.42136E+12,-0.22722748,-2.7390041,-0.0398172,2.748701729
55:22.8,1.42136E+12,-0.18516494,-3.4715807,2.0252883,4.023425321
55:22.8,1.42136E+12,-9.9942665,-17.13367,9.072185,21.81175259
55:22.9,1.42136E+12,-0.11660752,-18.059496,1.2585827,18.10367431
55:22.9,1.42136E+12,-1.4802718,-5.433401,-8.182883,9.933409547
55:22.9,1.42136E+12,-3.2928524,-6.962172,-3.6507583,8.52307175
55:22.9,1.42136E+12,-6.246211,-9.601334,-0.05373825,11.45441636
55:22.9,1.42136E+12,-10.008636,-9.981843,0.2932402,14.13845727
55:23.0,1.42136E+12,-11.584859,-6.4532304,-0.05358856,13.26107131
55:23.0,1.42136E+12,-8.884475,-6.862479,-0.3266208,11.2309481
55:23.0,1.42136E+12,-6.1087966,-8.215217,-0.06256989,10.2377293
55:23.0,1.42136E+12,-5.362299,-9.24732,-0.5680687,10.70466626
55:23.0,1.42136E+12,-5.3922367,-9.140143,-1.7110918,10.7492449
55:23.1,1.42136E+12,-5.6297927,-8.852441,-1.3933026,10.5830794
55:23.1,1.42136E+12,-5.7996893,-8.493787,-0.7711963,10.31385269
55:23.1,1.42136E+12,-5.325925,-8.134234,-0.88286406,9.762719335
55:23.1,1.42136E+12,-5.40032,-8.902737,-1.9965482,10.60228216
55:23.1,1.42136E+12,-5.67919,-8.828641,-2.026486,10.69133979
55:23.2,1.42136E+12,-5.038672,-8.236023,-2.2109025,9.904967453
55:23.2,1.42136E+12,-4.505331,-8.245454,-2.5706043,9.74133079
55:23.2,1.42136E+12,-4.853657,-8.621022,-3.497477,10.49344328
55:23.2,1.42136E+12,-5.226681,-8.169112,-2.91414,10.12644049
55:23.2,1.42136E+12,-5.9462347,-6.74213,-1.2759466,9.079761218
55:23.3,1.42136E+12,-5.4576507,-5.8019347,-0.42212218,7.976627393
55:23.3,1.42136E+12,-4.797374,-6.240523,-0.45295808,7.884421071
55:23.4,1.42136E+12,-4.2372384,-6.878646,-1.2097843,8.169059805
55:23.4,1.42136E+12,-3.8583765,-7.595954,-1.6708255,8.682006925
55:23.4,1.42136E+12,-4.019292,-7.533983,-2.0161574,8.773853127
55:23.4,1.42136E+12,-4.0154,-7.422315,-2.360142,8.76267467
55:23.4,1.42136E+12,-3.9998324,-7.7636056,-2.7159522,9.14596236
55:23.4,1.42136E+12,-4.1637416,-8.134983,-3.0990057,9.649794239
55:23.4,1.42136E+12,-4.4411144,-8.068072,-3.3265324,9.791991663
55:23.4,1.42136E+12,-5.085375,-7.9833484,-3.8255947,10.20931268
55:23.5,1.42136E+12,-5.605543,-8.331974,-4.1252713,10.85641591
55:23.5,1.42136E+12,-5.638624,-9.842033,-4.1665854,12.08387885
55:23.5,1.42136E+12,-5.5558467,-11.430081,-5.002298,13.65786109
55:23.5,1.42136E+12,-5.1229467,-10.596764,-3.7347336,12.34845032
55:23.5,1.42136E+12,-5.3708315,-7.269633,0.74574924,9.069153041
55:23.6,1.42136E+12,-7.123237,-5.0828304,3.1250515,9.292019001
55:23.6,1.42136E+12,-7.73756,-4.9067965,1.6558566,9.310657749
55:23.6,1.42136E+12,-6.2521987,-7.477401,-0.70458484,9.772305465
55:23.7,1.42136E+12,-4.644392,-10.277478,-0.65878004,11.29738564
55:23.7,1.42136E+12,-4.463867,-9.984537,0.50504977,10.94861466
55:23.7,1.42136E+12,-4.321214,-9.457034,1.1487112,10.46078008
55:23.7,1.42136E+12,-3.7660186,-8.684191,1.40902,9.569921984
55:23.7,1.42136E+12,-3.3949401,-8.532257,1.6808547,9.335432519
